Max_Tem,Avg_Tem,Avg_S_Pressure,Avg_Visibility,Max_Wind,Max_SWind,Avg_Wind,Sum_Rain,heat_wave_strength,week_index,Avg_humudity,Week_ending
84.9,71.74285714285715,13.557142857142859,9.014285714285714,999.9,8.0,2.3285714285714287,0.87,0,188,2.3846571375948478,2017-08-12
87.1,75.65714285714286,8.72857142857143,8.3,999.9,8.0,2.2142857142857144,1.33,0,189,2.556474623106626,2017-08-19
89.1,74.98571428571428,11.714285714285714,9.557142857142859,999.9,9.9,3.342857142857143,0.3,0,190,2.2374734602971555,2017-08-26
81.0,67.04285714285714,15.228571428571428,9.757142857142856,999.9,13.0,4.671428571428571,0.31,0,191,2.158325614469437,2017-09-02
84.9,66.58571428571429,9.685714285714285,8.728571428571428,999.9,8.9,3.7,1.71,0,192,2.4347732109893303,2017-09-09
82.9,70.32857142857142,13.728571428571428,9.285714285714286,999.9,9.9,2.3,0.08,0,193,2.3734711408148876,2017-09-16
87.1,73.82857142857142,11.542857142857144,9.114285714285714,999.9,14.0,5.3428571428571425,0.22,0,194,2.417407439110623,2017-09-23
91.0,71.78571428571428,10.528571428571428,9.885714285714284,999.9,12.0,2.942857142857143,0.0,0,195,2.322050409788914,2017-09-30
82.9,66.24285714285715,20.5,9.700000000000001,999.9,9.9,3.228571428571429,0.0,0,196,2.263050937922591,2017-10-07
81.0,67.97142857142858,15.542857142857143,8.871428571428572,999.9,13.0,4.5,0.69,0,197,2.574493330546024,2017-10-14
78.1,61.642857142857146,16.457142857142856,9.685714285714285,999.9,11.1,3.5714285714285707,0.01,0,198,1.9840515119395956,2017-10-21
78.1,62.32857142857142,10.842857142857143,9.314285714285715,999.9,12.0,3.5571428571428574,0.2,0,199,2.2459253353180992,2017-10-28
